timestamp,endpoint_id,ip_address,bandwidth,latency,packet_loss,cpu_utilization,memory_utilization,active_connections,packets_sent,packets_received,label,anomaly_type
2026-09-01 02:14:07,EP-005,192.168.1.105,337.8,110.0,0.01,99.2,95.3,225,8125,7496,1,Resource Exhaustion
2026-09-01 02:14:24,EP-001,192.168.1.101,94.0,36.7,0.82,15.8,41.4,102,13530,14034,0,Normal
2026-09-01 02:14:41,EP-001,192.168.1.101,1003.5,30.4,0.63,84.3,48.7,313,50972,48473,1,Traffic Spike
2026-09-01 02:14:58,EP-001,192.168.1.101,124.4,17.9,0.2,27.2,40.4,85,16049,15971,0,Normal
2026-09-01 02:15:15,EP-002,192.168.1.102,287.9,35.8,0.11,25.9,45.8,70,6631,6111,0,Normal
2026-09-01 02:15:32,EP-003,192.168.1.103,1062.4,18.0,0.33,82.0,46.7,799,37733,12306,1,Connection Flood
2026-09-01 02:15:49,EP-004,192.168.1.104,354.0,139.7,29.43,35.5,56.4,126,4310,2564,1,Packet Loss Surge
2026-09-01 02:16:06,EP-001,192.168.1.101,174.3,176.0,22.79,36.2,51.9,48,7004,4894,1,Packet Loss Surge
2026-09-01 02:16:23,EP-004,192.168.1.104,274.3,28.2,0.51,19.0,48.8,138,14735,14585,0,Normal
2026-09-01 02:16:40,EP-005,192.168.1.105,311.0,19.1,0.72,22.9,53.0,109,8709,8029,0,Normal
2026-09-01 02:16:57,EP-003,192.168.1.103,800.0,24.8,0.21,91.1,51.4,531,51754,16189,1,Connection Flood
2026-09-01 02:17:14,EP-005,192.168.1.105,329.2,41.2,0.18,38.2,52.1,118,7089,7058,0,Normal
2026-09-01 02:17:31,EP-004,192.168.1.104,160.3,24.6,0.22,44.5,48.2,51,4799,4847,0,Normal
2026-09-01 02:17:48,EP-004,192.168.1.104,246.0,11.0,0.92,25.1,52.5,130,14443,13588,0,Normal
2026-09-01 02:18:05,EP-001,192.168.1.101,112.2,30.7,0.0,20.9,55.7,60,4817,4804,0,Normal
2026-09-01 02:18:22,EP-005,192.168.1.105,145.2,42.5,0.54,45.3,47.4,44,10999,11532,0,Normal
2026-09-01 02:18:39,EP-004,192.168.1.104,70.0,37.3,0.22,40.1,29.5,116,12769,11969,0,Normal
2026-09-01 02:18:56,EP-005,192.168.1.105,267.1,29.8,1.21,22.5,59.2,45,8482,8096,0,Normal
2026-09-01 02:19:13,EP-001,192.168.1.101,119.1,34.4,0.53,23.0,35.3,114,12284,12655,0,Normal
2026-09-01 02:19:30,EP-004,192.168.1.104,1821.6,42.9,0.03,70.2,33.5,454,60195,56755,1,Traffic Spike
2026-09-01 02:19:47,EP-005,192.168.1.105,266.3,13.6,0.3,50.7,51.7,106,14165,13730,0,Normal
2026-09-01 02:20:04,EP-005,192.168.1.105,344.5,19.7,0.0,46.1,49.6,51,4940,4761,0,Normal
2026-09-01 02:20:21,EP-003,192.168.1.103,823.6,19.4,0.69,93.5,35.0,451,45850,22595,1,Connection Flood
2026-09-01 02:20:38,EP-003,192.168.1.103,105.2,79.0,0.68,90.7,89.7,181,13010,13167,1,Resource Exhaustion
2026-09-01 02:20:55,EP-003,192.168.1.103,248.5,19.6,1.29,48.4,24.8,43,10181,10060,0,Normal
2026-09-01 02:21:12,EP-005,192.168.1.105,158.3,39.6,0.0,43.4,26.2,80,10989,10623,0,Normal
2026-09-01 02:21:29,EP-001,192.168.1.101,268.4,25.3,0.69,36.3,40.4,90,10505,10914,0,Normal
2026-09-01 02:21:46,EP-003,192.168.1.103,87.2,38.0,0.0,35.9,39.2,69,10323,10214,0,Normal
2026-09-01 02:22:03,EP-001,192.168.1.101,285.0,30.9,0.1,39.7,39.3,61,3452,3603,0,Normal
2026-09-01 02:22:20,EP-003,192.168.1.103,224.6,19.1,0.31,35.8,28.5,71,13924,12958,0,Normal
2026-09-01 02:22:37,EP-005,192.168.1.105,213.4,35.1,1.34,34.8,30.5,72,9650,9186,0,Normal
2026-09-01 02:22:54,EP-002,192.168.1.102,151.9,19.3,0.26,34.1,44.4,73,13996,13164,0,Normal
2026-09-01 02:23:11,EP-003,192.168.1.103,169.4,17.3,0.49,43.5,40.6,130,6789,6761,0,Normal
2026-09-01 02:23:28,EP-004,192.168.1.104,287.9,31.6,0.46,46.0,46.2,73,10576,10453,0,Normal
2026-09-01 02:23:45,EP-003,192.168.1.103,1496.3,23.6,0.44,87.4,49.7,467,58302,61895,1,Traffic Spike
2026-09-01 02:24:02,EP-003,192.168.1.103,829.6,21.7,0.77,81.4,51.4,1149,40678,22228,1,Connection Flood
2026-09-01 02:24:19,EP-002,192.168.1.102,202.4,35.3,0.04,34.7,26.4,46,14641,13610,0,Normal
2026-09-01 02:24:36,EP-002,192.168.1.102,98.5,29.0,0.22,31.2,35.9,132,7757,7851,0,Normal
2026-09-01 02:24:53,EP-002,192.168.1.102,222.2,38.6,0.85,43.5,52.2,47,9129,9582,0,Normal
2026-09-01 02:25:10,EP-001,192.168.1.101,107.3,13.7,0.58,21.3,28.4,93,4732,4595,0,Normal
2026-09-01 02:25:27,EP-001,192.168.1.101,197.3,11.4,0.27,40.9,59.7,111,12212,11629,0,Normal
2026-09-01 02:25:44,EP-001,192.168.1.101,370.7,60.6,0.38,97.4,91.9,317,12520,12015,1,Resource Exhaustion
2026-09-01 02:26:01,EP-001,192.168.1.101,363.5,41.8,1.22,10.0,51.1,89,13166,12797,0,Normal
2026-09-01 02:26:18,EP-003,192.168.1.103,302.7,30.4,0.51,32.9,50.0,75,6130,6173,0,Normal
2026-09-01 02:26:35,EP-002,192.168.1.102,354.5,14.4,0.91,28.8,25.8,82,12164,12038,0,Normal
2026-09-01 02:26:52,EP-003,192.168.1.103,189.3,42.0,0.61,45.4,58.4,138,12416,11800,0,Normal
2026-09-01 02:27:09,EP-005,192.168.1.105,319.8,104.3,0.57,93.2,96.6,191,11566,10844,1,Resource Exhaustion
2026-09-01 02:27:26,EP-004,192.168.1.104,1682.4,460.6,9.78,92.9,88.2,1027,81261,34751,1,Combined Severe Anomaly
2026-09-01 02:27:43,EP-001,192.168.1.101,1155.6,396.6,21.84,93.6,89.2,991,71821,58266,1,Combined Severe Anomaly
2026-09-01 02:28:00,EP-005,192.168.1.105,82.6,29.0,1.24,20.9,57.2,80,2661,2735,0,Normal
2026-09-01 02:28:17,EP-004,192.168.1.104,129.6,34.2,0.15,38.0,25.1,44,8524,8293,0,Normal
2026-09-01 02:28:34,EP-005,192.168.1.105,244.6,293.4,7.48,10.0,52.2,103,12129,11233,1,High Latency
2026-09-01 02:28:51,EP-001,192.168.1.101,160.0,35.0,1.1,41.9,44.7,117,10123,10114,0,Normal
2026-09-01 02:29:08,EP-005,192.168.1.105,303.7,19.9,0.2,40.2,40.4,106,2653,2733,0,Normal
2026-09-01 02:29:25,EP-004,192.168.1.104,129.6,33.2,0.24,25.0,31.1,57,5678,5599,0,Normal
2026-09-01 02:29:42,EP-005,192.168.1.105,208.8,29.8,0.65,28.9,47.9,79,4275,4151,0,Normal
2026-09-01 02:29:59,EP-005,192.168.1.105,135.3,37.4,1.08,20.6,58.4,139,12778,12422,0,Normal
2026-09-01 02:30:16,EP-005,192.168.1.105,1136.6,448.4,13.84,98.4,93.9,834,65276,37531,1,Combined Severe Anomaly
2026-09-01 02:30:33,EP-005,192.168.1.105,346.4,30.4,1.07,53.2,44.7,91,6380,6064,0,Normal
2026-09-01 02:30:50,EP-005,192.168.1.105,208.3,337.5,13.9,24.6,36.1,94,4676,4395,1,High Latency
2026-09-01 02:31:07,EP-003,192.168.1.103,234.0,86.3,0.0,89.8,92.9,242,10529,10438,1,Resource Exhaustion
2026-09-01 02:31:24,EP-005,192.168.1.105,814.6,24.9,0.62,92.6,53.2,806,58551,12270,1,Connection Flood
2026-09-01 02:31:41,EP-004,192.168.1.104,932.5,33.3,0.45,76.8,45.0,424,41229,17940,1,Connection Flood
2026-09-01 02:31:58,EP-005,192.168.1.105,382.4,31.4,0.0,41.2,40.1,88,8683,9075,0,Normal
2026-09-01 02:32:15,EP-002,192.168.1.102,173.6,35.2,0.78,46.9,51.6,41,10184,10243,0,Normal
2026-09-01 02:32:32,EP-003,192.168.1.103,716.3,32.5,1.29,75.0,50.4,945,60663,15594,1,Connection Flood
2026-09-01 02:32:49,EP-004,192.168.1.104,231.9,19.5,0.73,17.1,28.2,142,3823,3667,0,Normal
2026-09-01 02:33:06,EP-005,192.168.1.105,183.3,21.6,0.4,24.4,53.2,129,5086,4819,0,Normal
2026-09-01 02:33:23,EP-002,192.168.1.102,336.0,28.9,0.72,46.0,57.9,141,6669,6468,0,Normal
2026-09-01 02:33:40,EP-001,192.168.1.101,144.2,16.7,1.31,55.8,30.1,90,11489,10934,0,Normal
2026-09-01 02:33:57,EP-004,192.168.1.104,1199.0,40.0,0.0,85.1,55.6,470,66798,60409,1,Traffic Spike
2026-09-01 02:34:14,EP-001,192.168.1.101,1027.9,33.4,0.67,78.3,58.3,689,37114,21890,1,Connection Flood
2026-09-01 02:34:31,EP-004,192.168.1.104,120.4,22.6,1.21,40.6,45.9,100,8910,8678,0,Normal
2026-09-01 02:34:48,EP-001,192.168.1.101,287.8,19.9,0.19,37.1,48.3,126,10885,10391,0,Normal
2026-09-01 02:35:05,EP-005,192.168.1.105,106.8,34.1,1.35,40.6,48.0,86,9623,8914,0,Normal
2026-09-01 02:35:22,EP-002,192.168.1.102,242.0,30.0,0.22,32.7,62.9,137,15347,15801,0,Normal
2026-09-01 02:35:39,EP-004,192.168.1.104,289.5,29.8,1.16,28.7,45.1,145,8077,7810,0,Normal
2026-09-01 02:35:56,EP-004,192.168.1.104,109.3,33.4,1.29,28.4,25.5,105,12268,12817,0,Normal
2026-09-01 02:36:13,EP-003,192.168.1.103,127.7,32.1,0.49,14.9,60.5,38,14636,13524,0,Normal
2026-09-01 02:36:30,EP-003,192.168.1.103,139.9,24.1,0.0,41.7,45.3,122,7156,6733,0,Normal
2026-09-01 02:36:47,EP-004,192.168.1.104,282.3,26.0,0.69,48.2,51.9,69,14688,15326,0,Normal
2026-09-01 02:37:04,EP-004,192.168.1.104,136.9,12.8,0.97,17.4,42.0,43,4101,3772,0,Normal
2026-09-01 02:37:21,EP-005,192.168.1.105,259.9,510.1,14.87,20.4,34.9,100,13084,13168,1,High Latency
2026-09-01 02:37:38,EP-005,192.168.1.105,228.7,23.5,0.65,31.3,38.4,89,13752,14372,0,Normal
2026-09-01 02:37:55,EP-005,192.168.1.105,96.3,19.1,0.14,36.7,34.2,93,10291,9895,0,Normal
2026-09-01 02:38:12,EP-003,192.168.1.103,295.0,125.8,27.56,39.6,30.2,93,8686,5064,1,Packet Loss Surge
2026-09-01 02:38:29,EP-004,192.168.1.104,221.1,26.6,0.27,43.8,51.0,97,9031,8437,0,Normal
2026-09-01 02:38:46,EP-001,192.168.1.101,243.1,9.7,0.13,27.2,37.4,106,12423,12191,0,Normal
2026-09-01 02:39:03,EP-004,192.168.1.104,161.9,26.6,1.17,31.9,30.5,119,8919,9030,0,Normal
2026-09-01 02:39:20,EP-002,192.168.1.102,155.5,35.0,0.19,44.8,54.6,101,13049,12730,0,Normal
2026-09-01 02:39:37,EP-001,192.168.1.101,149.2,15.5,0.98,50.7,33.5,98,15228,15484,0,Normal
2026-09-01 02:39:54,EP-004,192.168.1.104,143.2,13.7,0.99,41.8,51.7,124,7542,7857,0,Normal
2026-09-01 02:40:11,EP-002,192.168.1.102,289.2,21.4,1.16,25.4,40.4,113,9984,10031,0,Normal
2026-09-01 02:40:28,EP-003,192.168.1.103,949.4,214.2,9.19,91.3,94.8,511,40706,67542,1,Combined Severe Anomaly
2026-09-01 02:40:45,EP-005,192.168.1.105,294.3,16.4,0.76,20.1,43.5,71,12946,13211,0,Normal
2026-09-01 02:41:02,EP-004,192.168.1.104,296.5,25.4,0.21,36.3,48.5,31,5730,5282,0,Normal
2026-09-01 02:41:19,EP-001,192.168.1.101,298.4,36.6,0.84,37.3,29.2,135,6959,6700,0,Normal
2026-09-01 02:41:36,EP-001,192.168.1.101,192.3,32.1,0.66,48.7,40.1,117,9372,9633,0,Normal
2026-09-01 02:41:53,EP-003,192.168.1.103,344.5,30.2,0.0,35.7,42.0,82,6997,7023,0,Normal
2026-09-01 02:42:10,EP-002,192.168.1.102,305.3,33.6,0.77,57.1,61.6,102,12435,11907,0,Normal
2026-09-01 02:42:27,EP-004,192.168.1.104,136.5,15.8,0.67,24.6,51.0,109,5601,5415,0,Normal
2026-09-01 02:42:44,EP-003,192.168.1.103,333.5,186.6,25.7,31.7,49.8,91,10407,4493,1,Packet Loss Surge
2026-09-01 02:43:01,EP-004,192.168.1.104,126.6,28.6,0.0,37.1,29.8,148,7730,7877,0,Normal
2026-09-01 02:43:18,EP-004,192.168.1.104,134.4,182.8,8.83,53.5,51.4,51,12254,11483,1,High Latency
2026-09-01 02:43:35,EP-004,192.168.1.104,134.5,25.7,0.64,55.4,30.3,129,9741,9510,0,Normal
2026-09-01 02:43:52,EP-001,192.168.1.101,144.7,30.6,0.55,25.8,27.6,122,4263,4054,0,Normal
2026-09-01 02:44:09,EP-001,192.168.1.101,276.3,171.0,28.12,43.2,53.2,108,11526,4635,1,Packet Loss Surge
2026-09-01 02:44:26,EP-004,192.168.1.104,365.1,30.7,0.38,35.8,52.1,90,7161,6705,0,Normal
2026-09-01 02:44:43,EP-005,192.168.1.105,288.6,23.0,0.74,51.2,43.7,54,4523,4463,0,Normal
2026-09-01 02:45:00,EP-005,192.168.1.105,114.0,34.6,0.57,40.1,61.6,44,14290,13891,0,Normal
2026-09-01 02:45:17,EP-005,192.168.1.105,258.4,23.6,0.7,21.5,44.0,70,3860,3597,0,Normal
2026-09-01 02:45:34,EP-001,192.168.1.101,239.1,44.8,1.31,40.2,35.8,42,16260,15544,0,Normal
2026-09-01 02:45:51,EP-002,192.168.1.102,1672.7,34.4,0.13,70.6,28.7,514,36617,40953,1,Traffic Spike
2026-09-01 02:46:08,EP-005,192.168.1.105,227.9,25.0,0.71,29.8,48.0,117,8640,8423,0,Normal
2026-09-01 02:46:25,EP-002,192.168.1.102,127.1,35.6,0.67,47.4,28.7,118,11111,10822,0,Normal
2026-09-01 02:46:42,EP-001,192.168.1.101,215.5,37.1,0.41,45.3,55.6,69,13924,13560,0,Normal
2026-09-01 02:46:59,EP-003,192.168.1.103,156.2,394.9,15.18,57.3,40.3,103,12510,12465,1,High Latency
2026-09-01 02:47:16,EP-001,192.168.1.101,344.5,13.6,0.74,19.3,54.1,90,13438,13052,0,Normal
2026-09-01 02:47:33,EP-003,192.168.1.103,177.1,183.4,8.84,25.1,56.9,43,16159,16174,1,High Latency
2026-09-01 02:47:50,EP-003,192.168.1.103,254.8,31.3,0.69,18.3,43.9,80,13077,12250,0,Normal
2026-09-01 02:48:07,EP-003,192.168.1.103,186.5,38.0,1.27,18.4,52.7,138,11319,11170,0,Normal
2026-09-01 02:48:24,EP-002,192.168.1.102,183.9,27.4,0.81,39.0,49.6,35,13980,13139,0,Normal
2026-09-01 02:48:41,EP-005,192.168.1.105,284.4,88.9,0.77,91.8,88.5,181,7472,6983,1,Resource Exhaustion
2026-09-01 02:48:58,EP-004,192.168.1.104,149.5,13.3,1.46,26.9,22.8,94,7644,7494,0,Normal
2026-09-01 02:49:15,EP-004,192.168.1.104,86.4,29.3,0.0,31.0,48.5,109,14370,13494,0,Normal
2026-09-01 02:49:32,EP-003,192.168.1.103,196.3,37.8,0.35,46.3,35.7,97,13099,13252,0,Normal
2026-09-01 02:49:49,EP-002,192.168.1.102,309.0,33.0,0.64,26.9,38.7,101,7452,7580,0,Normal
2026-09-01 02:50:06,EP-001,192.168.1.101,191.7,23.5,0.99,27.2,38.6,80,6097,6189,0,Normal
2026-09-01 02:50:23,EP-003,192.168.1.103,257.7,31.5,0.86,33.0,40.1,109,15924,14902,0,Normal
2026-09-01 02:50:40,EP-005,192.168.1.105,286.6,23.4,0.76,39.4,35.8,55,13168,13496,0,Normal
2026-09-01 02:50:57,EP-004,192.168.1.104,130.1,29.9,0.93,48.3,44.2,74,4812,4980,0,Normal
2026-09-01 02:51:14,EP-004,192.168.1.104,262.0,23.5,1.31,41.3,24.9,36,3916,3707,0,Normal
2026-09-01 02:51:31,EP-003,192.168.1.103,308.1,13.9,0.16,17.7,47.9,69,14787,14942,0,Normal
2026-09-01 02:51:48,EP-005,192.168.1.105,203.1,33.8,0.49,60.4,32.2,65,11459,10741,0,Normal
2026-09-01 02:52:05,EP-002,192.168.1.102,1346.1,11.0,0.28,75.2,54.8,130,67175,15463,1,Packet Rate Anomaly
2026-09-01 02:52:22,EP-005,192.168.1.105,101.7,25.0,0.29,36.7,51.9,132,13819,14001,0,Normal
2026-09-01 02:52:39,EP-001,192.168.1.101,1069.1,14.7,0.02,79.2,42.5,522,60111,49175,1,Traffic Spike
2026-09-01 02:52:56,EP-003,192.168.1.103,181.1,40.1,0.68,47.4,35.1,120,11000,11070,0,Normal
2026-09-01 02:53:13,EP-002,192.168.1.102,923.1,238.8,13.9,97.8,95.5,484,40576,33716,1,Combined Severe Anomaly
2026-09-01 02:53:30,EP-005,192.168.1.105,130.7,14.4,0.0,12.5,58.8,68,5597,5541,0,Normal
2026-09-01 02:53:47,EP-004,192.168.1.104,173.6,38.4,0.46,39.3,22.5,101,4658,4377,0,Normal
2026-09-01 02:54:04,EP-002,192.168.1.102,341.2,67.1,0.24,93.7,95.3,287,7588,7597,1,Resource Exhaustion
2026-09-01 02:54:21,EP-001,192.168.1.101,185.3,19.1,0.05,34.4,39.1,74,12258,11383,0,Normal
2026-09-01 02:54:38,EP-004,192.168.1.104,299.1,34.6,0.62,28.5,31.6,47,15098,14719,0,Normal
2026-09-01 02:54:55,EP-004,192.168.1.104,753.7,21.0,0.53,87.5,46.8,1283,33235,14736,1,Connection Flood
2026-09-01 02:55:12,EP-004,192.168.1.104,99.0,10.3,1.36,17.7,49.0,88,3562,3485,0,Normal
2026-09-01 02:55:29,EP-005,192.168.1.105,175.4,23.6,0.58,21.6,52.0,63,9198,8883,0,Normal
2026-09-01 02:55:46,EP-001,192.168.1.101,227.3,36.4,0.37,32.6,52.9,134,14658,14705,0,Normal
2026-09-01 02:56:03,EP-002,192.168.1.102,148.5,319.0,11.66,22.5,58.7,64,16316,16119,1,High Latency
2026-09-01 02:56:20,EP-005,192.168.1.105,231.7,33.9,0.8,38.3,37.7,77,5689,5373,0,Normal
2026-09-01 02:56:37,EP-005,192.168.1.105,245.8,19.3,0.0,39.8,58.8,71,9040,9151,0,Normal
2026-09-01 02:56:54,EP-005,192.168.1.105,757.1,31.7,0.76,72.4,40.2,583,35415,21507,1,Connection Flood
2026-09-01 02:57:11,EP-003,192.168.1.103,318.3,20.7,0.22,31.4,62.8,80,11222,10617,0,Normal
2026-09-01 02:57:28,EP-003,192.168.1.103,122.5,31.7,0.38,46.7,48.3,112,10158,10532,0,Normal
2026-09-01 02:57:45,EP-002,192.168.1.102,263.6,24.2,0.58,52.9,27.8,104,15367,14160,0,Normal
2026-09-01 02:58:02,EP-004,192.168.1.104,114.7,10.3,1.23,15.9,47.5,99,12989,12029,0,Normal
2026-09-01 02:58:19,EP-004,192.168.1.104,332.3,26.7,0.43,49.6,49.2,151,11681,10930,0,Normal
2026-09-01 02:58:36,EP-004,192.168.1.104,183.4,19.0,0.32,38.9,51.1,88,5828,5816,0,Normal
2026-09-01 02:58:53,EP-003,192.168.1.103,179.8,42.4,0.87,19.6,52.3,66,7981,8275,0,Normal
2026-09-01 02:59:10,EP-004,192.168.1.104,119.2,34.9,0.83,34.1,43.9,78,13815,13860,0,Normal
2026-09-01 02:59:27,EP-001,192.168.1.101,135.0,18.4,0.72,56.5,54.9,89,13949,13206,0,Normal
2026-09-01 02:59:44,EP-001,192.168.1.101,109.9,16.4,0.61,32.5,57.8,122,10345,9836,0,Normal
2026-09-01 03:00:01,EP-003,192.168.1.103,328.1,31.6,0.39,33.8,53.2,69,10141,9859,0,Normal
2026-09-01 03:00:18,EP-005,192.168.1.105,164.7,12.8,0.0,34.0,50.2,107,6232,6389,0,Normal
2026-09-01 03:00:35,EP-004,192.168.1.104,169.7,66.2,0.39,98.2,88.3,271,10406,10370,1,Resource Exhaustion
2026-09-01 03:00:52,EP-005,192.168.1.105,323.9,37.2,0.13,36.4,31.5,31,15155,15693,0,Normal
2026-09-01 03:01:09,EP-001,192.168.1.101,967.0,19.3,0.4,70.8,50.1,357,51628,55288,1,Traffic Spike
2026-09-01 03:01:26,EP-001,192.168.1.101,313.7,16.4,0.64,28.7,44.4,56,12349,11680,0,Normal
2026-09-01 03:01:43,EP-004,192.168.1.104,189.0,14.9,1.01,49.4,50.1,105,14494,13480,0,Normal
2026-09-01 03:02:00,EP-002,192.168.1.102,358.9,24.5,0.7,26.2,43.3,25,14495,14546,0,Normal
2026-09-01 03:02:17,EP-004,192.168.1.104,332.1,24.9,0.55,54.7,32.3,74,7199,6730,0,Normal
2026-09-01 03:02:34,EP-005,192.168.1.105,969.9,12.7,0.0,68.5,51.6,81,93276,12550,1,Packet Rate Anomaly
2026-09-01 03:02:51,EP-004,192.168.1.104,954.8,407.1,21.51,93.5,84.5,808,47683,52005,1,Combined Severe Anomaly
2026-09-01 03:03:08,EP-005,192.168.1.105,1284.0,32.6,0.28,74.9,44.8,68,90661,15968,1,Packet Rate Anomaly
2026-09-01 03:03:25,EP-001,192.168.1.101,324.0,24.7,1.01,50.9,52.1,78,13980,14595,0,Normal
2026-09-01 03:03:42,EP-003,192.168.1.103,390.5,12.9,0.25,28.0,56.0,130,16239,15004,0,Normal
2026-09-01 03:03:59,EP-004,192.168.1.104,292.5,18.8,0.95,29.3,40.1,146,5220,5232,0,Normal
2026-09-01 03:04:16,EP-004,192.168.1.104,389.6,20.5,0.41,12.9,31.6,47,11885,11404,0,Normal
2026-09-01 03:04:33,EP-003,192.168.1.103,1166.2,30.5,0.0,71.3,47.1,388,37336,30023,1,Traffic Spike
2026-09-01 03:04:50,EP-001,192.168.1.101,307.6,20.5,0.67,32.1,46.6,96,13931,13615,0,Normal
2026-09-01 03:05:07,EP-001,192.168.1.101,857.9,23.1,0.51,69.3,33.6,43,67656,17910,1,Packet Rate Anomaly
2026-09-01 03:05:24,EP-005,192.168.1.105,241.6,27.2,0.13,57.0,42.4,69,16017,15700,0,Normal
2026-09-01 03:05:41,EP-003,192.168.1.103,385.6,38.4,0.74,54.1,50.2,121,5803,5429,0,Normal
2026-09-01 03:05:58,EP-003,192.168.1.103,211.0,17.4,0.9,50.2,40.4,133,10947,10362,0,Normal
2026-09-01 03:06:15,EP-003,192.168.1.103,108.5,20.5,1.03,28.7,40.9,136,10606,11056,0,Normal
2026-09-01 03:06:32,EP-001,192.168.1.101,151.8,36.0,0.5,36.6,44.4,138,10643,10099,0,Normal
2026-09-01 03:06:49,EP-001,192.168.1.101,363.7,39.6,0.39,40.9,47.8,111,7627,7530,0,Normal
2026-09-01 03:07:06,EP-005,192.168.1.105,320.4,18.0,0.52,29.2,55.6,56,12660,12825,0,Normal
2026-09-01 03:07:23,EP-004,192.168.1.104,179.2,132.8,16.04,41.5,59.3,43,5589,2790,1,Packet Loss Surge
2026-09-01 03:07:40,EP-004,192.168.1.104,368.0,13.8,0.31,36.6,36.7,89,8809,9214,0,Normal
2026-09-01 03:07:57,EP-004,192.168.1.104,215.6,30.7,0.7,43.1,24.2,64,6133,5815,0,Normal
2026-09-01 03:08:14,EP-003,192.168.1.103,284.5,32.7,0.68,38.7,38.8,139,11776,11504,0,Normal
2026-09-01 03:08:31,EP-001,192.168.1.101,1005.9,42.5,0.51,68.0,50.2,47,73380,16775,1,Packet Rate Anomaly
2026-09-01 03:08:48,EP-005,192.168.1.105,328.8,93.1,0.25,99.3,97.9,261,13736,13087,1,Resource Exhaustion
2026-09-01 03:09:05,EP-004,192.168.1.104,116.5,25.1,0.24,33.1,42.5,67,8532,8534,0,Normal
2026-09-01 03:09:22,EP-005,192.168.1.105,144.9,19.5,0.97,22.7,39.4,106,8938,8551,0,Normal
2026-09-01 03:09:39,EP-004,192.168.1.104,108.5,12.8,0.79,24.9,44.4,44,4926,4877,0,Normal
2026-09-01 03:09:56,EP-003,192.168.1.103,118.3,31.1,0.72,39.5,55.7,108,16268,16848,0,Normal
2026-09-01 03:10:13,EP-005,192.168.1.105,280.8,9.4,0.75,39.8,35.9,131,7568,7848,0,Normal
2026-09-01 03:10:30,EP-004,192.168.1.104,84.7,14.5,0.99,41.8,38.6,62,7354,6988,0,Normal
2026-09-01 03:10:47,EP-004,192.168.1.104,139.1,26.2,1.12,39.8,51.2,75,14450,14745,0,Normal
2026-09-01 03:11:04,EP-001,192.168.1.101,304.4,23.4,0.23,26.1,51.1,100,12391,12032,0,Normal
2026-09-01 03:11:21,EP-005,192.168.1.105,1071.5,31.7,0.28,80.3,50.4,1125,54422,21425,1,Connection Flood
2026-09-01 03:11:38,EP-005,192.168.1.105,256.2,21.4,1.16,57.3,42.1,90,3962,4069,0,Normal
2026-09-01 03:11:55,EP-001,192.168.1.101,128.3,19.0,1.01,38.6,56.1,117,4287,4359,0,Normal
2026-09-01 03:12:12,EP-004,192.168.1.104,329.5,19.1,0.7,45.3,50.2,74,5624,5552,0,Normal
2026-09-01 03:12:29,EP-003,192.168.1.103,223.4,35.7,0.42,34.2,46.5,49,6252,6389,0,Normal
2026-09-01 03:12:46,EP-002,192.168.1.102,97.9,14.0,0.12,29.7,48.0,60,10953,10553,0,Normal
2026-09-01 03:13:03,EP-001,192.168.1.101,221.4,39.1,0.19,26.3,39.0,62,11486,11128,0,Normal
2026-09-01 03:13:20,EP-003,192.168.1.103,143.3,13.1,1.25,20.3,46.5,88,7183,7137,0,Normal
2026-09-01 03:13:37,EP-005,192.168.1.105,374.7,23.7,0.86,29.3,46.2,135,6527,6583,0,Normal
2026-09-01 03:13:54,EP-003,192.168.1.103,301.5,33.1,0.42,24.8,44.7,96,8212,7638,0,Normal
2026-09-01 03:14:11,EP-004,192.168.1.104,251.2,27.6,0.0,42.9,55.9,80,8016,7712,0,Normal
2026-09-01 03:14:28,EP-005,192.168.1.105,281.1,24.5,1.29,20.8,27.4,74,14445,14898,0,Normal
2026-09-01 03:14:45,EP-005,192.168.1.105,256.6,10.9,0.38,35.6,39.9,89,8306,8232,0,Normal
2026-09-01 03:15:02,EP-001,192.168.1.101,216.8,21.3,0.73,32.3,40.6,83,7724,7826,0,Normal
2026-09-01 03:15:19,EP-001,192.168.1.101,290.1,34.2,0.59,18.2,49.6,57,13440,12995,0,Normal
2026-09-01 03:15:36,EP-005,192.168.1.105,298.0,14.5,0.59,51.6,46.7,87,8091,8267,0,Normal
2026-09-01 03:15:53,EP-001,192.168.1.101,229.1,43.3,0.65,19.2,43.9,60,11502,11907,0,Normal
2026-09-01 03:16:10,EP-003,192.168.1.103,304.6,24.3,1.18,44.9,50.1,51,9406,9482,0,Normal
2026-09-01 03:16:27,EP-004,192.168.1.104,1002.7,197.0,17.66,92.6,85.6,983,76411,50001,1,Combined Severe Anomaly
2026-09-01 03:16:44,EP-002,192.168.1.102,168.9,37.4,0.0,22.8,40.2,119,8798,8189,0,Normal
2026-09-01 03:17:01,EP-001,192.168.1.101,268.0,9.3,0.6,41.1,35.3,93,7808,8183,0,Normal
2026-09-01 03:17:18,EP-004,192.168.1.104,180.1,38.3,0.92,31.3,49.2,115,10382,10892,0,Normal
2026-09-01 03:17:35,EP-003,192.168.1.103,147.8,210.0,15.55,20.6,59.7,95,13277,12317,1,High Latency
2026-09-01 03:17:52,EP-001,192.168.1.101,128.7,37.3,0.08,27.1,47.0,87,11165,10992,0,Normal
2026-09-01 03:18:09,EP-002,192.168.1.102,163.9,15.1,0.35,43.6,26.5,109,8804,8728,0,Normal
